time,open,high,low,close,volume
2025-10-02 19:05:00+00:00,669.57,669.625,669.41,669.51,9899
2025-10-02 19:10:00+00:00,669.48,669.54,669.39,669.42,7369
2025-10-02 19:15:00+00:00,669.41,669.41,669.23,669.36,15879
2025-10-02 19:20:00+00:00,669.37,669.48,669.35,669.47,11872
2025-10-02 19:25:00+00:00,669.495,669.6,669.46,669.485,13575
2025-10-02 19:30:00+00:00,669.48,669.485,669.3,669.36,12153
2025-10-02 19:35:00+00:00,669.33,669.36,669.0,669.22,17665
2025-10-02 19:40:00+00:00,669.24,669.24,668.98,669.2,30671
2025-10-02 19:45:00+00:00,669.21,669.32,669.1,669.32,21514
2025-10-02 19:50:00+00:00,669.36,669.36,668.96,669.03,34336
2025-10-02 19:55:00+00:00,668.99,669.31,668.83,669.15,183219
2025-10-02 20:00:00+00:00,669.26,669.37,669.25,669.29,7608
2025-10-02 20:05:00+00:00,669.37,669.37,669.33,669.33,4907
2025-10-02 20:10:00+00:00,669.26,669.26,669.19,669.19,13080
2025-10-02 20:15:00+00:00,669.14,669.23,669.09,669.23,5999
2025-10-02 20:20:00+00:00,669.05,669.16,669.05,669.05,12994
2025-10-02 20:25:00+00:00,669.1,669.1,669.07,669.07,4625
2025-10-03 13:00:00+00:00,669.74,669.74,669.74,669.74,220
2025-10-03 13:30:00+00:00,670.005,670.78,669.94,670.645,25640
2025-10-03 13:35:00+00:00,670.73,671.2,670.54,671.18,21484
2025-10-03 13:40:00+00:00,671.17,671.29,670.455,670.85,28938
2025-10-03 13:45:00+00:00,670.73,671.15,670.71,671.08,22755
2025-10-03 13:50:00+00:00,671.11,671.57,670.92,671.28,22350
2025-10-03 13:55:00+00:00,671.25,671.335,670.675,670.78,20728
2025-10-03 14:00:00+00:00,670.8,670.8,669.99,670.29,34164
2025-10-03 14:05:00+00:00,670.27,670.64,670.13,670.48,25430
2025-10-03 14:10:00+00:00,670.51,670.88,670.42,670.51,20167
2025-10-03 14:15:00+00:00,670.62,671.03,670.62,670.8,16267
2025-10-03 14:20:00+00:00,670.87,670.99,670.74,670.92,12593
2025-10-03 14:25:00+00:00,671.04,671.51,670.95,671.37,21727
2025-10-03 14:30:00+00:00,671.37,671.62,671.35,671.61,17184
2025-10-03 14:35:00+00:00,671.65,672.04,671.6,672.02,7409
2025-10-03 14:40:00+00:00,671.99,672.26,671.94,672.09,28022
2025-10-03 14:45:00+00:00,672.185,672.21,671.875,671.945,14080
2025-10-03 14:50:00+00:00,671.945,672.24,671.86,672.24,23995
2025-10-03 14:55:00+00:00,672.25,672.25,672.04,672.11,13132
2025-10-03 15:00:00+00:00,672.005,672.07,671.68,671.77,17770
2025-10-03 15:05:00+00:00,671.77,671.95,671.68,671.68,7945
2025-10-03 15:10:00+00:00,671.74,671.82,671.575,671.75,8375
2025-10-03 15:15:00+00:00,671.76,671.76,671.59,671.69,11279
2025-10-03 15:20:00+00:00,671.66,671.925,671.6,671.91,15441
2025-10-03 15:25:00+00:00,671.92,671.94,671.62,671.79,16057
2025-10-03 15:30:00+00:00,671.74,671.88,671.68,671.76,13610
2025-10-03 15:35:00+00:00,671.77,672.01,671.645,671.645,5755
2025-10-03 15:40:00+00:00,671.655,671.7,671.35,671.7,10927
2025-10-03 15:45:00+00:00,671.72,672.0,671.67,671.99,12663
2025-10-03 15:50:00+00:00,671.975,672.29,671.975,672.2,19794
2025-10-03 15:55:00+00:00,672.22,672.6,672.16,672.51,29738
2025-10-03 16:00:00+00:00,672.5,672.57,672.4,672.555,14534
2025-10-03 16:05:00+00:00,672.59,672.66,672.435,672.435,15400
2025-10-03 16:10:00+00:00,672.45,672.51,672.31,672.51,8255
2025-10-03 16:15:00+00:00,672.54,672.66,672.48,672.61,9162
2025-10-03 16:20:00+00:00,672.615,672.64,672.35,672.39,8956
2025-10-03 16:25:00+00:00,672.43,672.5,672.22,672.47,7104
2025-10-03 16:30:00+00:00,672.47,672.52,672.38,672.52,5451
2025-10-03 16:35:00+00:00,672.52,672.54,672.29,672.29,8434
2025-10-03 16:40:00+00:00,672.29,672.35,672.165,672.23,11485
2025-10-03 16:45:00+00:00,672.27,672.39,672.19,672.23,6467
2025-10-03 16:50:00+00:00,672.21,672.26,672.02,672.21,11263
2025-10-03 16:55:00+00:00,672.2,672.32,672.1,672.27,8960
2025-10-03 17:00:00+00:00,672.18,672.18,670.65,670.88,18027
2025-10-03 17:05:00+00:00,670.94,671.12,670.45,671.11,15959
2025-10-03 17:10:00+00:00,671.14,671.76,670.89,671.455,16395
2025-10-03 17:15:00+00:00,671.39,671.41,670.79,670.79,11056
2025-10-03 17:20:00+00:00,670.79,670.88,670.535,670.55,10663
2025-10-03 17:25:00+00:00,670.57,670.735,670.35,670.37,14841
2025-10-03 17:30:00+00:00,670.29,670.94,670.14,670.56,21974
2025-10-03 17:35:00+00:00,670.65,670.69,670.42,670.68,11780
2025-10-03 17:40:00+00:00,670.65,670.68,669.93,670.03,18234
2025-10-03 17:45:00+00:00,670.03,670.1,669.44,669.61,18173
2025-10-03 17:50:00+00:00,669.59,669.59,668.2,668.21,32684
2025-10-03 17:55:00+00:00,668.17,669.39,668.17,669.23,30712
2025-10-03 18:00:00+00:00,669.15,669.33,668.6,668.63,22566
2025-10-03 18:05:00+00:00,668.7,668.85,668.32,668.67,21285
2025-10-03 18:10:00+00:00,668.75,669.56,668.75,669.32,18054
